Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
4/1/2022,AQS,371010002,1,0.048,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/2/2022,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/3/2022,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/4/2022,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/5/2022,AQS,371010002,1,0.053,ppm,49,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/6/2022,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/7/2022,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/8/2022,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/9/2022,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/10/2022,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/11/2022,AQS,371010002,1,0.058,ppm,61,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/12/2022,AQS,371010002,1,0.054,ppm,50,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/13/2022,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/14/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/15/2022,AQS,371010002,1,0.054,ppm,50,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/16/2022,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/17/2022,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/18/2022,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/19/2022,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/20/2022,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/21/2022,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/22/2022,AQS,371010002,1,0.055,ppm,51,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/23/2022,AQS,371010002,1,0.055,ppm,51,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/24/2022,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/25/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/26/2022,AQS,371010002,1,0.041,ppm,38,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/27/2022,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/28/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/29/2022,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
4/30/2022,AQS,371010002,1,0.04,ppm,37,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/1/2022,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/2/2022,AQS,371010002,1,0.041,ppm,38,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/3/2022,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/4/2022,AQS,371010002,1,0.04,ppm,37,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/5/2022,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/6/2022,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/7/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/8/2022,AQS,371010002,1,0.034,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/9/2022,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/10/2022,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/11/2022,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/12/2022,AQS,371010002,1,0.027,ppm,25,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/13/2022,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/14/2022,AQS,371010002,1,0.036,ppm,33,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/15/2022,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/16/2022,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/17/2022,AQS,371010002,1,0.063,ppm,77,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/18/2022,AQS,371010002,1,0.06,ppm,67,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/19/2022,AQS,371010002,1,0.054,ppm,50,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/20/2022,AQS,371010002,1,0.053,ppm,49,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/21/2022,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/22/2022,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/23/2022,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/24/2022,AQS,371010002,1,0.029,ppm,27,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/25/2022,AQS,371010002,1,0.026,ppm,24,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/26/2022,AQS,371010002,1,0.034,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/27/2022,AQS,371010002,1,0.032,ppm,30,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/28/2022,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/29/2022,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/30/2022,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
5/31/2022,AQS,371010002,1,0.054,ppm,50,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/1/2022,AQS,371010002,1,0.055,ppm,51,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/2/2022,AQS,371010002,1,0.055,ppm,51,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/3/2022,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/4/2022,AQS,371010002,1,0.058,ppm,61,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/5/2022,AQS,371010002,1,0.066,ppm,87,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/6/2022,AQS,371010002,1,0.061,ppm,71,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/7/2022,AQS,371010002,1,0.056,ppm,54,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/8/2022,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/9/2022,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/10/2022,AQS,371010002,1,0.054,ppm,50,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/11/2022,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/12/2022,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/13/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/14/2022,AQS,371010002,1,0.049,ppm,45,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/15/2022,AQS,371010002,1,0.055,ppm,51,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/16/2022,AQS,371010002,1,0.035,ppm,32,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/17/2022,AQS,371010002,1,0.056,ppm,54,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/18/2022,AQS,371010002,1,0.054,ppm,50,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/19/2022,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/20/2022,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/21/2022,AQS,371010002,1,0.07,ppm,100,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/22/2022,AQS,371010002,1,0.082,ppm,140,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/23/2022,AQS,371010002,1,0.059,ppm,64,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/24/2022,AQS,371010002,1,0.057,ppm,58,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/25/2022,AQS,371010002,1,0.056,ppm,54,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/26/2022,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/27/2022,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/28/2022,AQS,371010002,1,0.058,ppm,61,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/29/2022,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
6/30/2022,AQS,371010002,1,0.051,ppm,47,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/1/2022,AQS,371010002,1,0.029,ppm,27,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/2/2022,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/3/2022,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/4/2022,AQS,371010002,1,0.054,ppm,50,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/5/2022,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/6/2022,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/7/2022,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/8/2022,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/9/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/10/2022,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/11/2022,AQS,371010002,1,0.036,ppm,33,West Johnston Co.,13,76,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/12/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/13/2022,AQS,371010002,1,0.031,ppm,29,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/14/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/15/2022,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/16/2022,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/17/2022,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/18/2022,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/19/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/20/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/21/2022,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/22/2022,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/23/2022,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/24/2022,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/25/2022,AQS,371010002,1,0.031,ppm,29,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/26/2022,AQS,371010002,1,0.026,ppm,24,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/27/2022,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/28/2022,AQS,371010002,1,0.035,ppm,32,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/29/2022,AQS,371010002,1,0.04,ppm,37,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/30/2022,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
7/31/2022,AQS,371010002,1,0.036,ppm,33,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/1/2022,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/2/2022,AQS,371010002,1,0.043,ppm,40,West Johnston Co.,16,94,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/3/2022,AQS,371010002,1,0.05,ppm,46,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/4/2022,AQS,371010002,1,0.052,ppm,48,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/5/2022,AQS,371010002,1,0.027,ppm,25,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/6/2022,AQS,371010002,1,0.024,ppm,22,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/7/2022,AQS,371010002,1,0.03,ppm,28,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/8/2022,AQS,371010002,1,0.039,ppm,36,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/9/2022,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/10/2022,AQS,371010002,1,0.041,ppm,38,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/11/2022,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/12/2022,AQS,371010002,1,0.037,ppm,34,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/13/2022,AQS,371010002,1,0.047,ppm,44,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/14/2022,AQS,371010002,1,0.041,ppm,38,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/15/2022,AQS,371010002,1,0.034,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/16/2022,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/17/2022,AQS,371010002,1,0.035,ppm,32,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/18/2022,AQS,371010002,1,0.045,ppm,42,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/19/2022,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/20/2022,AQS,371010002,1,0.033,ppm,31,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/21/2022,AQS,371010002,1,0.032,ppm,30,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/22/2022,AQS,371010002,1,0.029,ppm,27,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/23/2022,AQS,371010002,1,0.046,ppm,43,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/24/2022,AQS,371010002,1,0.044,ppm,41,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/25/2022,AQS,371010002,1,0.042,ppm,39,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
8/26/2022,AQS,371010002,1,0.038,ppm,35,West Johnston Co.,17,100,44201,Ozone,47,39580,"Raleigh, NC",37,North Carolina,101,Johnston,35.59095,-78.4622
